movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
Plie,27.93715265161505,1,0.12,0.88,0.78,hip right,knee right
Plie,27.93715265161505,1,0.12,0.88,0.78,hip right,knee right
Plie,27.93715265161505,1,0.12,0.88,0.78,hip right,knee right
Plie,0.0,-35,636.92,0.88,0.0,hip right,knee right
Plie,0.0,-35,636.92,0.89,0.0,hip right,knee right
Plie,14.507953153353782,-3,96.84,0.89,0.21,hip right,knee right
Plie,14.507953153353782,-3,96.84,0.89,0.21,hip right,knee right
Plie,14.507953153353782,-3,96.84,0.89,0.21,hip right,knee right
Plie,4.537177786493433,-17,316.55,0.89,0.02,hip right,knee right
Plie,4.537177786493433,-17,316.55,0.89,0.02,hip right,knee right
Plie,9.660934585680968,16,282.6,0.89,0.09,hip right,knee right
Plie,9.660934585680968,16,282.6,0.89,0.09,hip right,knee right
Plie,10.936662742465362,21,414.58,0.89,0.12,hip right,knee right
Plie,10.936662742465362,21,414.58,0.89,0.12,hip right,knee right
Plie,0.0,0,44.85,0.89,0.0,hip right,knee right
Plie,0.0,0,44.85,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Back from Plie,35.58553118916679,38,600.79,0.88,1.27,hip right,knee right
Back from Plie,35.58553118916679,38,600.79,0.88,1.27,hip right,knee right
Back from Plie,38.651693804199546,41,784.54,0.88,1.49,hip right,knee right
Back from Plie,38.651693804199546,41,784.54,0.87,1.49,hip right,knee right
Back from Plie,10.23706580606758,6,188.33,0.87,0.1,hip right,knee right
Back from Plie,10.23706580606758,6,188.33,0.87,0.1,hip right,knee right
Back from Plie,0.0,0,27.7,0.87,0.0,hip right,knee right
Back from Plie,0.0,0,27.7,0.87,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.87,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.87,0.0,hip right,knee right
Releve,29.276143023154724,50,840.87,0.88,0.86,hip right,knee right
Releve,29.276143023154724,50,840.87,0.88,0.86,hip right,knee right
Releve,0.0,0,93.46,0.88,0.0,hip right,knee right
Releve,0.0,0,93.46,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
Plie,28.109368975699365,1,0.12,0.88,0.79,hip right,knee right
Plie,28.109368975699365,1,0.12,0.88,0.79,hip right,knee right
Plie,19.5611689519358,36,781.02,0.88,0.38,hip right,knee right
Plie,19.5611689519358,36,781.02,0.88,0.38,hip right,knee right
Plie,13.906267982824398,24,462.9,0.89,0.19,hip right,knee right
Plie,13.906267982824398,24,462.9,0.89,0.19,hip right,knee right
Plie,17.509726123198504,-6,119.57,0.89,0.31,hip right,knee right
Plie,17.509726123198504,-6,119.57,0.89,0.31,hip right,knee right
Plie,17.509726123198504,-6,119.57,0.89,0.31,hip right,knee right
Plie,0.0,-8,121.23,0.89,0.0,hip right,knee right
Plie,0.0,-8,121.23,0.89,0.0,hip right,knee right
Plie,0.0,-17,353.97,0.89,0.0,hip right,knee right
Plie,0.0,-17,353.97,0.89,0.0,hip right,knee right
Plie,0.0,-16,293.34,0.89,0.0,hip right,knee right
Plie,0.0,-16,293.34,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.89,0.0,hip right,knee right
Back from Plie,37.45846955016487,46,774.21,0.88,1.4,hip right,knee right
Back from Plie,37.45846955016487,46,774.21,0.88,1.4,hip right,knee right
Back from Plie,42.43986043655306,53,1120.34,0.88,1.8,hip right,knee right
Back from Plie,42.43986043655306,53,1120.34,0.87,1.8,hip right,knee right
Back from Plie,9.425265581169743,4,151.94,0.87,0.09,hip right,knee right
Back from Plie,9.425265581169743,4,151.94,0.87,0.09,hip right,knee right
Back from Plie,0.0,0,34.27,0.87,0.0,hip right,knee right
Back from Plie,0.0,0,34.27,0.87,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.87,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.87,0.0,hip right,knee right
Releve,24.32856371796166,34,482.54,0.88,0.59,hip right,knee right
Releve,24.32856371796166,34,482.54,0.88,0.59,hip right,knee right
Releve,0.0,0,69.88,0.88,0.0,hip right,knee right
Releve,0.0,0,69.88,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Releve,0.0,0,0.0,0.88,0.0,hip right,knee right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,-386,6604.95,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,-386,6604.95,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
Back from Etendre right,0.0,0,0.0,1.01,0.0,foot right,ankle right
movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
Etendre right,26.321804427214808,1,0.13,1.1,0.69,foot right,ankle right
Etendre right,26.321804427214808,1,0.13,1.1,0.69,foot right,ankle right
Etendre right,26.321804427214808,1,0.13,1.1,0.69,foot right,ankle right
Etendre right,0.0,0,0.0,1.1,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.1,0.0,foot right,ankle right
Etendre right,147.8746894177216,227,3499.32,1.12,21.87,foot right,ankle right
Etendre right,147.8746894177216,227,3499.32,1.12,21.87,foot right,ankle right
Etendre right,0.0,0,540.39,1.12,0.0,foot right,ankle right
Etendre right,0.0,0,540.39,1.12,0.0,foot right,ankle right
Etendre right,0.0,0,540.39,1.12,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.12,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.12,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.12,0.0,foot right,ankle right
movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
Back from Plie,31.562633920302186,1,0.16,0.9,1.0,hip right,knee right
Back from Plie,31.562633920302186,1,0.16,0.9,1.0,hip right,knee right
Back from Plie,0.0,0,86.93,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,86.93,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Etendre right,753.5841995184469,1422,26824.62,1.06,567.89,foot right,ankle right
Etendre right,753.5841995184469,1422,26824.62,1.06,567.89,foot right,ankle right
Etendre right,468.8642465136595,919,20228.9,1.05,219.83,foot right,ankle right
Etendre right,468.8642465136595,919,20228.9,1.05,219.83,foot right,ankle right
Etendre right,0.0,0,1418.73,1.05,0.0,foot right,ankle right
Etendre right,0.0,0,1418.73,1.06,0.0,foot right,ankle right
Etendre right,317.47946953352596,287,4455.93,1.07,100.79,foot right,ankle right
Etendre right,317.47946953352596,287,4455.93,1.07,100.79,foot right,ankle right
Etendre right,0.0,0,1173.85,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,1173.85,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
Back from Plie,34.5381346402344,1,0.22,0.9,1.19,hip right,knee right
Back from Plie,34.5381346402344,1,0.22,0.9,1.19,hip right,knee right
Back from Plie,0.0,0,130.51,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,130.51,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Etendre right,688.6133686620462,1187,20467.48,1.06,474.19,foot right,ankle right
Etendre right,688.6133686620462,1187,20467.48,1.06,474.19,foot right,ankle right
Etendre right,391.9842234131807,643,12268.49,1.05,153.65,foot right,ankle right
Etendre right,391.9842234131807,643,12268.49,1.05,153.65,foot right,ankle right
Etendre right,0.0,0,720.45,1.05,0.0,foot right,ankle right
Etendre right,0.0,0,720.45,1.06,0.0,foot right,ankle right
Etendre right,267.57266307728383,219,2920.66,1.07,71.6,foot right,ankle right
Etendre right,267.57266307728383,219,2920.66,1.07,71.6,foot right,ankle right
Etendre right,0.0,0,616.42,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,616.42,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
Back from Plie,33.13771158262755,1,0.19,0.9,1.1,hip right,knee right
Back from Plie,33.13771158262755,1,0.19,0.9,1.1,hip right,knee right
Back from Plie,0.0,0,107.57,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,107.57,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Etendre right,688.5878952828509,1187,20465.23,1.06,474.15,foot right,ankle right
Etendre right,688.5878952828509,1187,20465.23,1.06,474.15,foot right,ankle right
Etendre right,419.509289608971,736,14740.29,1.05,175.99,foot right,ankle right
Etendre right,419.509289608971,736,14740.29,1.05,175.99,foot right,ankle right
Etendre right,0.0,0,1294.55,1.05,0.0,foot right,ankle right
Etendre right,0.0,0,1294.55,1.06,0.0,foot right,ankle right
Etendre right,297.30880898133137,251,3650.83,1.07,88.39,foot right,ankle right
Etendre right,297.30880898133137,251,3650.83,1.07,88.39,foot right,ankle right
Etendre right,0.0,0,1039.36,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,1039.36,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
movement, velocity, acc, jerk, ci, weight,evaluatedjoint, pivot
Back from Plie,30.647837735592255,1,0.15,0.9,0.94,hip right,knee right
Back from Plie,30.647837735592255,1,0.15,0.9,0.94,hip right,knee right
Back from Plie,0.0,0,86.86,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,86.86,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Back from Plie,0.0,0,0.0,0.9,0.0,hip right,knee right
Etendre right,562.4884278426581,792,11155.25,1.06,316.39,foot right,ankle right
Etendre right,562.4884278426581,792,11155.25,1.06,316.39,foot right,ankle right
Etendre right,451.1837912040021,851,17621.34,1.05,203.57,foot right,ankle right
Etendre right,451.1837912040021,851,17621.34,1.05,203.57,foot right,ankle right
Etendre right,0.0,0,1357.55,1.05,0.0,foot right,ankle right
Etendre right,0.0,0,1357.55,1.06,0.0,foot right,ankle right
Etendre right,275.45822923335203,194,2522.62,1.07,75.88,foot right,ankle right
Etendre right,275.45822923335203,194,2522.62,1.07,75.88,foot right,ankle right
Etendre right,0.0,0,766.94,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,766.94,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
Etendre right,0.0,0,0.0,1.07,0.0,foot right,ankle right
